Booking_ID,booking_status
INN07482,0.6531426
INN30114,0.5759492
INN23920,0.24343917
INN29829,0.71441436
INN02287,0.69857585
INN07138,0.46824777
INN23339,0.11977954
INN34355,0.13581252
INN21291,0.15814063
INN12363,0.02544287
INN28485,0.12699161
INN21457,0.009299477
INN11755,0.20461984
INN21900,0.79136
INN32031,0.48185876
INN15889,0.3522837
INN20402,0.014125833
INN34015,0.040234298
INN06747,0.37334368
INN29105,0.9552303
INN28574,0.6923578
INN15751,0.2899553
INN02139,0.32826895
INN02120,0.0259776
INN26115,0.47566116
INN23748,0.027937237
INN35402,0.22809778
INN04776,0.28009638
INN33504,0.40796614
INN27864,0.38758716
INN20530,0.18479091
INN00517,0.45589116
INN13327,0.010966267
INN26485,0.070113376
INN24885,0.05074272
INN35044,0.13603999
INN06493,0.38873568
INN11579,0.44318798
INN26336,0.011729302
INN28099,0.080077805
INN18587,0.45272526
INN25088,0.16623276
INN06905,0.57211065
INN17517,0.36129564
INN31323,0.45512164
INN32538,0.7752168
INN04218,0.46942133
INN24368,0.023980554
INN23264,0.4010936
INN25512,0.4947974
INN17419,0.18095468
INN07091,0.5149555
INN07232,0.4243007
INN34381,0.4339952
INN00448,0.2094739
INN19432,0.79193014
INN22475,0.5261877
INN16208,0.4974136
INN02636,0.04723851
INN05149,0.7030553
INN07723,0.37952337
INN28214,0.009360014
INN04323,0.072311744
INN27783,0.66365147
INN32316,0.18166041
INN23618,0.32336286
INN07593,0.4387262
INN22984,0.42289
INN18875,0.59236217
INN31403,0.4484523
INN16696,0.038632505
INN14982,0.21933974
INN06527,0.25344086
INN29261,0.20620742
INN14425,0.5481948
INN02345,0.30446133
INN33638,0.66128993
INN29928,0.13872604
INN07041,0.074029624
INN23453,0.64096314
INN01119,0.53757906
INN32433,0.16426936
INN03338,0.9704128
INN10055,0.3053996
INN22245,0.15167582
INN23587,0.56702
INN29006,0.6691075
INN13264,0.25744188
INN13884,0.69950265
INN32386,0.52399415
INN00656,0.17135374
INN21914,0.16521583
INN23614,0.62821513
INN12733,0.08967785
INN01398,0.015493563
INN19430,0.51951087
INN20874,0.39115965
INN35341,0.13699871
INN35251,0.49518868
INN06040,0.7000861
INN01397,0.29967263
INN18818,0.5761332
INN05046,0.51051736
INN04673,0.56039387
INN32695,0.45139703
INN11719,0.018742282
INN24142,0.057026263
INN01697,0.10980275
INN02347,0.5466479
INN30286,0.43669483
INN33051,0.1361958
INN16711,0.7986803
INN18526,0.013484707
INN09592,0.047518183
INN15209,0.59114033
INN08024,0.9730368
INN21368,0.14187424
INN17180,0.6314395
INN34488,0.010755757
INN24765,0.16349074
INN07331,0.18060704
INN13507,0.059784643
INN25875,0.017475246
INN22711,0.35359854
INN17664,0.53049785
INN23501,0.3923404
INN25294,0.7179046
INN05428,0.0607688
INN00597,0.39565507
INN12568,0.17990099
INN17355,0.37966067
INN11016,0.105110854
INN34895,0.19638896
INN03389,0.27925798
INN13963,0.3356817
INN25500,0.20123462
INN17844,0.31477827
INN14092,0.016703732
INN03848,0.042396415
INN15136,0.02987736
INN03508,0.015166719
INN15869,0.028233295
INN35036,0.78250206
INN13064,0.42299113
INN14494,0.61717916
INN25078,0.040041134
INN10409,0.38452253
INN13711,0.42193365
INN11045,0.07679218
INN02684,0.5051213
INN25799,0.029901821
INN09560,0.7099824
INN29615,0.22941156
INN30057,0.47480726
INN31348,0.06619261
INN18858,0.113928325
INN22941,0.3629556
INN01816,0.24693936
INN36121,0.33109835
INN04985,0.13078065
INN33485,0.47808927
INN34916,0.7436307
INN14170,0.2103824
INN08088,0.37314525
INN26193,0.571696
INN26465,0.52623594
INN01906,0.46323398
INN06312,0.503465
INN32013,0.40014127
INN15118,0.37672946
INN05599,0.24861225
INN12972,0.14721486
INN15114,0.54721653
INN33452,0.15200676
INN14100,0.1455572
INN04635,0.45623317
INN21454,0.1347575
INN27367,0.040088356
INN19428,0.03286897
INN34843,0.48153305
INN28923,0.2115977
INN10430,0.14188474
INN29527,0.25116697
INN08443,0.225066
INN12891,0.07110284
INN23470,0.32404414
INN15076,0.50798523
INN16267,0.9563917
INN12036,0.23390563
INN35967,0.18685117
INN19633,0.96042585
INN02859,0.13815275
INN10338,0.8817884
INN01413,0.067050934
INN25050,0.27063122
INN33668,0.5114247
INN01324,0.15726823
INN12884,0.38002086
INN00093,0.40697098
INN27477,0.2939248
INN24430,0.42488512
INN31930,0.8039311
INN03836,0.40078875
INN06362,0.24433777
INN06001,0.3418695
INN26980,0.2517402
INN14912,0.9259531
INN07439,0.34741244
INN05815,0.14083965
INN10343,0.51552516
INN34129,0.20662004
INN03886,0.05075637
INN16484,0.6791717
INN06037,0.0061078384
INN19787,0.18576723
INN17042,0.51705825
INN25887,0.2563869
INN18248,0.098301776
INN18198,0.1536674
INN07210,0.21011063
INN08887,0.59552586
INN23701,0.23898043
INN28176,0.39683163
INN13505,0.3346415
INN26595,0.08200231
INN31346,0.18949895
INN01424,0.4074261
INN07134,0.8249555
INN05101,0.30898023
INN06952,0.15512784
INN19527,0.10795647
INN30421,0.8156979
INN09499,0.3787891
INN36074,0.35578176
INN04158,0.24442519
INN13550,0.43300307
INN32638,0.3751459
INN07572,0.64831436
INN01110,0.12577939
INN08404,0.29312027
INN31492,0.14185332
INN33372,0.050128967
INN15557,0.6404489
INN10697,0.40824887
INN00964,0.49999428
INN33493,0.07813544
INN21610,0.33590624
INN32765,0.06034717
INN07475,0.44666907
INN02975,0.36047512
INN26111,0.54154444
INN17748,0.13789277
INN16170,0.23670945
INN10864,0.18330131
INN08766,0.9247241
INN27010,0.59234345
INN02852,0.045226157
INN12423,0.26678288
INN17080,0.59311926
INN04524,0.8440065
INN01248,0.21242231
INN34853,0.16045886
INN07746,0.16173312
INN16467,0.08379953
INN21833,0.24992646
INN02732,0.17232426
INN25493,0.27519533
INN16615,0.59500855
INN19968,0.07596735
INN13417,0.47534937
INN23149,0.024820339
INN29822,0.22403288
INN16740,0.21549726
INN20778,0.5973878
INN36245,0.6307782
INN11193,0.023040162
INN21891,0.3372787
INN21971,0.14981838
INN04956,0.21235237
INN36224,0.35687408
INN20442,0.34020457
INN17260,0.28660822
INN10837,0.0766019
INN30776,0.5515665
INN09767,0.41707277
INN13195,0.11005757
INN23745,0.40201968
INN08023,0.7761413
INN21993,0.2833423
INN15244,0.4830033
INN12312,0.49408263
INN25083,0.1741508
INN24005,0.5754891
INN18046,0.671415
INN06047,0.3723438
INN20832,0.48059738
INN03698,0.25896275
INN20780,0.33527
INN34626,0.36369425
INN20087,0.34885252
INN29714,0.44287375
INN30659,0.09551711
INN30717,0.062224343
INN31888,0.6893844
INN35786,0.694614
INN10743,0.4436683
INN08571,0.01899995
INN12952,0.019547585
INN06825,0.027190533
INN12629,0.12292667
INN26268,0.2854028
INN14760,0.4453208
INN35751,0.29578784
INN19278,0.30995873
INN07516,0.4341393
INN00757,0.4096147
INN08194,0.0077275457
INN32670,0.5558044
INN35897,0.3991666
INN14332,0.041724205
INN21455,0.4179902
INN02589,0.3223903
INN25367,0.050715834
INN07769,0.4700834
INN30326,0.22869866
INN27586,0.79834086
INN10446,0.38046584
INN16516,0.64279795
INN18191,0.18437159
INN29199,0.7280229
INN22047,0.6590413
INN23128,0.33168018
INN01802,0.39681184
INN14355,0.09361248
INN10785,0.24780425
INN15074,0.3964365
INN20541,0.10518406
INN11147,0.26529115
INN24807,0.2261508
INN17055,0.36447468
INN12023,0.35349396
INN21888,0.46013978
INN34234,0.29826424
INN16089,0.008329282
INN00828,0.4704092
INN13934,0.18232882
INN15393,0.23339766
INN33462,0.4747547
INN05079,0.017292574
INN03807,0.17582163
INN19898,0.10147568
INN26813,0.34101766
INN29182,0.5084201
INN24480,0.7003007
INN30612,0.5945514
INN11667,0.94237274
INN33320,0.45721382
INN34264,0.16082427
INN33889,0.010134123
INN10546,0.18776776
INN07654,0.81636554
INN18883,0.4867172
INN05870,0.46913868
INN01132,0.0095049795
INN21242,0.011985964
INN01960,0.07977181
INN10092,0.0772275
INN07268,0.28232017
INN24302,0.5722126
INN04757,0.07232763
INN19021,0.667248
INN24997,0.58354765
INN00743,0.32778677
INN06238,0.15333597
INN28260,0.28537595
INN09654,0.5461221
INN35597,0.193092
INN11966,0.18650547
INN00513,0.32825392
INN08284,0.47494254
INN23974,0.11152984
INN13989,0.6596245
INN34728,0.64451987
INN18033,0.25822517
INN09129,0.48789755
INN13837,0.0990948
INN00594,0.7786195
INN31365,0.3097924
INN00874,0.28316885
INN31953,0.7659335
INN18456,0.61766297
INN00335,0.10711168
INN07021,0.106263176
INN19994,0.023311218
INN08604,0.5208382
INN23894,0.95887107
INN09094,0.21334836
INN13531,0.03307794
INN28508,0.07516208
INN30588,0.023341436
INN20929,0.18830603
INN03661,0.011120502
INN17704,0.47711352
INN18050,0.5363199
INN14376,0.6343244
INN04029,0.7884177
INN12185,0.41250113
INN28062,0.0962879
INN12415,0.0108558955
INN26364,0.5355433
INN30923,0.17480427
INN06428,0.010164163
INN13763,0.004270626
INN23488,0.7292262
INN14757,0.48219848
INN03819,0.20837712
INN28111,0.26297456
INN29885,0.004503191
INN05395,0.017794019
INN13402,0.3871228
INN00131,0.1992019
INN21867,0.4254779
INN26517,0.7487424
INN06759,0.33265156
INN04851,0.31068078
INN10481,0.17577477
INN10167,0.3983307
INN07933,0.36933336
INN31862,0.029949723
INN36044,0.6446274
INN02727,0.027374709
INN30831,0.0043107606
INN33488,0.004990785
INN13138,0.11259393
INN34601,0.28712767
INN29551,0.07214006
INN35713,0.8648743
INN08293,0.004855288
INN25178,0.16326408
INN02835,0.022138385
INN34662,0.37562275
INN10902,0.09604888
INN34919,0.020862274
INN19416,0.3853625
INN27093,0.15246625
INN01514,0.837762
INN07653,0.3629335
INN12152,0.011939208
INN03069,0.02408073
INN02950,0.0039553414
INN27323,0.48016822
INN12441,0.6246483
INN29170,0.13015649
INN16486,0.49190447
INN11100,0.022922257
INN17019,0.5757053
INN06317,0.4885799
INN16105,0.56630504
INN17405,0.29553926
INN01604,0.39744833
INN14278,0.6292829
INN26910,0.94213164
INN03636,0.14089696
INN24101,0.3876517
INN34865,0.5272582
INN01792,0.17269185
INN04464,0.3725899
INN28262,0.49658102
INN34891,0.17072447
INN13809,0.1734436
INN30149,0.17687455
INN09682,0.31820837
INN01332,0.003741325
INN11154,0.09414291
INN16343,0.049875837
INN17363,0.45130256
INN31948,0.06771486
INN15918,0.23710468
INN21416,0.9359694
INN32939,0.498826
INN34240,0.48848072
INN28529,0.16866988
INN06995,0.55458486
INN06479,0.44819376
INN19218,0.12994832
INN31444,0.57934105
INN12593,0.5562014
INN20365,0.019219592
INN31180,0.21274304
INN22327,0.083357446
INN32640,0.054960914
INN20960,0.3781357
INN09236,0.33874792
INN11327,0.8095878
INN25105,0.36309823
INN21953,0.18809576
INN00683,0.0024429718
INN27471,0.2837995
INN30956,0.4427849
INN34084,0.29547468
INN29286,0.08952219
INN14418,0.044285804
INN05289,0.47115248
INN29234,0.68342507
INN17942,0.010433609
INN25063,0.36163375
INN24756,0.14736323
INN24258,0.15867701
INN18656,0.13290523
INN30914,0.16621093
INN05086,0.08400012
INN07603,0.7151025
INN23002,0.6631301
INN12112,0.30283484
INN10398,0.55201185
INN27529,0.17090173
INN15240,0.5705637
INN30284,0.28209278
INN34060,0.16593108
INN06529,0.104827076
INN33818,0.383029
INN21108,0.3835085
INN29892,0.39623097
INN30734,0.13152808
INN33264,0.17845425
INN32507,0.45040053
INN19723,0.42846942
INN15323,0.23696855
INN07756,0.30188128
INN14157,0.3291082
INN18787,0.9531045
INN01764,0.8183959
INN11977,0.117445424
INN27399,0.3088787
INN23886,0.2131003
INN06157,0.091026865
INN24632,0.49670458
INN35998,0.120040886
INN32534,0.4492952
INN02183,0.40488034
INN10334,0.40451458
INN21135,0.19223472
INN13765,0.43291008
INN10411,0.07563985
INN29571,0.49303293
INN08561,0.37464288
INN26034,0.7728874
INN00867,0.3206467
INN00480,0.5315337
INN16873,0.45886457
INN23321,0.36602625
INN03103,0.24706724
INN17017,0.4383495
INN02311,0.3507256
INN21460,0.0028383215
INN34758,0.44804814
INN03594,0.045087464
INN15025,0.31277275
INN05537,0.15369669
INN26691,0.19725984
INN24970,0.21138048
INN00777,0.020477725
INN21612,0.08397761
INN23415,0.6465559
INN03002,0.6221796
INN28775,0.744211
INN32326,0.48259217
INN14937,0.4423175
INN29627,0.25702474
INN01140,0.299255
INN14903,0.013808819
INN15179,0.10834516
INN13334,0.31214443
INN02175,0.72606814
INN09335,0.4752343
INN19137,0.7373747
INN04469,0.8178828
INN24852,0.47472805
INN29799,0.4940469
INN24700,0.076454416
INN04784,0.71696824
INN31827,0.6299792
INN31126,0.104098335
INN21488,0.8014009
INN02747,0.30312368
INN34822,0.75921994
INN18907,0.50587654
INN25673,0.5731463
INN30979,0.39203838
INN07786,0.19442435
INN02565,0.06267342
INN28727,0.81344765
INN10891,0.018939218
INN31640,0.3683562
INN30115,0.26098922
INN32634,0.005539119
INN36271,0.3927796
INN03736,0.8246154
INN12849,0.4468287
INN09646,0.20437118
INN29168,0.32791194
INN13624,0.52578914
INN30585,0.8343747
INN23408,0.38857722
INN10874,0.41709882
INN22675,0.20736428
INN04752,0.44625753
INN18006,0.49624377
INN23363,0.16779697
INN33955,0.53273875
INN26629,0.18009031
INN31410,0.29628336
INN07403,0.41265228
INN04999,0.12977733
INN12052,0.6413491
INN33745,0.51664096
INN29267,0.3656488
INN05485,0.1002091
INN32588,0.8892268
INN27846,0.2215757
INN34554,0.12402265
INN22255,0.026504798
INN31740,0.65477294
INN02618,0.20150442
INN06416,0.98244435
INN06827,0.23461613
INN22122,0.01959043
INN30073,0.41499913
INN21722,0.20601562
INN02848,0.28235874
INN34347,0.0068788896
INN28621,0.17468844
INN03026,0.30602536
INN25719,0.49423227
INN07267,0.71197414
INN26410,0.46429217
INN08752,0.48122102
INN15460,0.18166003
INN09399,0.15014009
INN30744,0.12270951
INN05465,0.005204184
INN32787,0.719704
INN01419,0.31132263
INN14833,0.09189121
INN00781,0.20886108
INN23144,0.013056897
INN33662,0.20426023
INN24249,0.49262246
INN10199,0.44221845
INN12650,0.1777491
INN33932,0.04707007
INN27771,0.121702775
INN10825,0.10207517
INN07404,0.18932188
INN29613,0.5118835
INN31990,0.41894805
INN32920,0.917253
INN26998,0.37985656
INN31179,0.015770115
INN11839,0.1868139
INN23400,0.16831699
INN34094,0.22898427
INN22171,0.91226107
INN26659,0.02534873
INN24431,0.743008
INN16317,0.21163188
INN35942,0.51245934
INN33403,0.1917527
INN07194,0.08372899
INN22039,0.41816938
INN36129,0.8158385
INN23474,0.3789355
INN15667,0.12597921
INN27580,0.20758747
INN27070,0.47454104
INN05554,0.40779027
INN15416,0.10202367
INN29994,0.416491
INN21277,0.11031358
INN21237,0.5449902
INN22436,0.0918037
INN06127,0.6495928
INN33725,0.25829363
INN03249,0.82498026
INN05305,0.9369315
INN23925,0.00408408
INN22573,0.37836668
INN12569,0.30190083
INN06233,0.09964652
INN30859,0.4762518
INN04041,0.64809513
INN33575,0.012015895
INN03586,0.47988316
INN22813,0.34568164
INN14683,0.15322286
INN00981,0.40236613
INN30490,0.18621013
INN07641,0.27703246
INN19835,0.02993311
INN10823,0.10597286
INN24409,0.21208104
INN07681,0.4340702
INN15146,0.52724653
INN21708,0.4091882
INN26362,0.9723974
INN04590,0.7054139
INN07600,0.4148427
INN13696,0.5542173
INN09976,0.66587806
INN29016,0.46952578
INN03059,0.3693733
INN22266,0.6330979
INN32358,0.24122225
INN17760,0.32798073
INN29830,0.6032782
INN29950,0.2532519
INN16414,0.27208787
INN17506,0.30076382
INN24391,0.020579644
INN29768,0.07221204
INN22632,0.330508
INN10830,0.024604956
INN18170,0.18076569
INN18885,0.921063
INN10646,0.27308074
INN14015,0.054329
INN23754,0.019693961
INN09535,0.6931564
INN27621,0.05361598
INN13209,0.49873826
INN34256,0.16877443
INN18417,0.019564142
INN23376,0.47524068
INN06389,0.0274672
INN06481,0.097637646
INN19086,0.3321866
INN00267,0.009210206
INN04406,0.6523591
INN28095,0.10145429
INN16584,0.028012102
INN05778,0.4451317
INN18630,0.4931905
INN07150,0.45595405
INN03843,0.29703978
INN20392,0.46851373
INN34435,0.19948484
INN35689,0.32727152
INN32151,0.088458784
INN19294,0.8126791
INN05688,0.38764134
INN25666,0.016980931
INN19688,0.046199847
INN10099,0.12246661
INN00791,0.34607393
INN29200,0.17871483
INN21803,0.13139091
INN32032,0.38114804
INN26055,0.58541554
INN08154,0.29189253
INN14201,0.34817362
INN19790,0.16862056
INN01443,0.78671503
INN09852,0.60908043
INN30782,0.33037466
INN15728,0.6749867
INN25436,0.37050036
INN25174,0.28721336
INN25595,0.56352186
INN14189,0.1490006
INN23689,0.6000003
INN34056,0.18788324
INN05196,0.32144713
INN05387,0.13257962
INN03616,0.5577405
INN17498,0.15432608
INN04563,0.61091936
INN11685,0.42143914
INN09001,0.007608656
INN04179,0.12250538
INN14074,0.043460533
INN28978,0.13238932
INN21179,0.32474503
INN11478,0.3188791
INN33971,0.26630992
INN33727,0.2883403
INN20490,0.33110988
INN31583,0.09114291
INN05437,0.08811703
INN22562,0.4892313
INN15948,0.14780287
INN01338,0.14434767
INN33287,0.073218495
INN09871,0.037214052
INN05562,0.10823177
INN35877,0.75371605
INN08593,0.0027514019
INN32079,0.5294
INN18903,0.32914236
INN33164,0.24786593
INN03036,0.17231873
INN07824,0.17318587
INN30567,0.5896063
INN07556,0.5961021
INN09772,0.28769588
INN05071,0.2540774
INN31299,0.12594841
INN35559,0.52341133
INN07137,0.34765512
INN21966,0.4593086
INN19396,0.5181296
INN18912,0.41915128
INN28348,0.026824133
INN34344,0.013519016
INN30826,0.55193454
INN15764,0.4953767
INN14122,0.33280605
INN30240,0.28508294
INN10888,0.08853521
INN22130,0.5192363
INN10431,0.016895838
INN35783,0.07406125
INN14345,0.0879504
INN33548,0.52047145
INN14108,0.32134312
INN21384,0.43303525
INN11450,0.36377418
INN23733,0.07887951
INN01304,0.2963532
INN06014,0.30817443
INN25577,0.31489316
INN16282,0.1038036
INN04868,0.37694684
INN06913,0.19296794
INN21019,0.6490219
INN17100,0.09364398
INN19729,0.04360021
INN01632,0.12198201
INN23697,0.11442698
INN26697,0.17855369
INN33438,0.054140594
INN00891,0.09192541
INN08440,0.74591714
INN10899,0.18930005
INN06676,0.03241814
INN12156,0.19596508
INN32161,0.28556845
INN19743,0.44380638
INN13367,0.06968543
INN02731,0.06520071
INN03955,0.62195086
INN07469,0.22000416
INN22054,0.07092879
INN15028,0.2850325
INN29942,0.3987884
INN07818,0.2630155
INN01465,0.54516584
INN00362,0.035788696
INN19007,0.11209293
INN31597,0.39482862
INN01431,0.6502086
INN14262,0.12951048
INN02384,0.041260216
INN00492,0.25578734
INN04818,0.3952746
INN28253,0.0048404206
INN28403,0.2961358
INN16890,0.007991687
INN05166,0.26773655
INN07452,0.005736534
INN27273,0.039800607
INN33994,0.060893834
INN20273,0.005872667
INN31003,0.01010459
INN12120,0.013898889
INN24086,0.29915786
INN07846,0.11228768
INN20604,0.2628323
INN11784,0.032418005
INN06503,0.0042091254
INN35007,0.06593583
INN09017,0.9293139
INN08363,0.4187761
INN00822,0.55240965
INN12995,0.24047424
INN05287,0.05208091
INN18872,0.7352386
INN10610,0.6460701
INN07023,0.10926373
INN08758,0.42488414
INN05990,0.12893574
INN15192,0.025760949
INN24251,0.20511799
INN18599,0.16264373
INN16937,0.38929498
INN12245,0.47189397
INN10942,0.26773655
INN24630,0.029246839
INN30904,0.15378903
INN20286,0.636315
INN06396,0.33326945
INN24411,0.24908385
INN23901,0.16989273
INN26825,0.12891264
INN08278,0.52890503
INN18369,0.32924744
INN29744,0.14816321
INN18531,0.13759498
INN29509,0.95184416
INN22381,0.016610818
INN21862,0.48643225
INN05122,0.4520835
INN08898,0.27580836
INN11680,0.087063394
INN05837,0.5061822
INN12548,0.2853264
INN30287,0.3716012
INN17342,0.0040185354
INN34323,0.78296685
INN08058,0.63284016
INN23004,0.007674124
INN33272,0.33701122
INN10466,0.24008773
INN31226,0.18582587
INN03595,0.43170765
INN08373,0.39507794
INN17883,0.7546556
INN10500,0.49628195
INN07529,0.043402735
INN20692,0.33551216
INN05788,0.053988744
INN27603,0.0074664326
INN18176,0.078349635
INN03862,0.49712968
INN00217,0.040833797
INN20679,0.7247442
INN22182,0.33751127
INN19834,0.80138975
INN23283,0.49540782
INN13821,0.30118138
INN08479,0.08233137
INN13923,0.5832852
INN13460,0.4096147
INN14881,0.16190812
INN28737,0.18470018
INN25011,0.16311136
INN14021,0.002977571
INN14658,0.019378262
INN35654,0.085501604
INN10689,0.38292128
INN00776,0.5655277
INN07882,0.090131015
INN04963,0.065045506
INN06528,0.13818265
INN34644,0.36580676
INN28782,0.36499947
INN35441,0.32330868
INN30001,0.30349773
INN20452,0.2965572
INN01457,0.52586377
INN20150,0.17494938
INN00658,0.47654158
INN15748,0.5704001
INN03092,0.31057385
INN08376,0.38321814
INN24845,0.286027
INN17225,0.21287464
INN03456,0.1601766
INN35127,0.44329968
INN30186,0.3274529
INN09562,0.14428805
INN24680,0.029605009
INN09793,0.06708542
INN32077,0.32137835
INN28957,0.43298465
INN01724,0.5358383
INN27801,0.18825373
INN04690,0.0056390013
INN27873,0.0041753743
INN33853,0.40129465
INN31709,0.19512604
INN05647,0.60181
INN03786,0.46825817
INN25207,0.62282586
INN09104,0.00507963
INN12014,0.7051445
INN09061,0.44267944
INN20659,0.0007053693
INN35498,0.13341364
INN30856,0.28483325
INN03800,0.26292926
INN06858,0.79618096
INN26766,0.082758784
INN18921,0.6909798
INN18311,0.36311126
INN18524,0.59941083
INN35021,0.07421238
INN30148,0.41352826
INN16359,0.060988862
INN01901,0.29520863
INN21434,0.60102654
INN06049,0.63061714
INN14955,0.2797674
INN15014,0.21113814
INN18398,0.037276432
INN21682,0.24806195
INN28689,0.09968683
INN01230,0.0023605465
INN17024,0.35701734
INN02295,0.73015475
INN06129,0.2565506
INN05875,0.15853266
INN30217,0.0033093526
INN15100,0.18205321
INN35339,0.10637646
INN08358,0.43596688
INN02237,0.004537161
INN18761,0.018453062
INN31279,0.03472799
INN21267,0.44862378
INN29541,0.7247012
INN01148,0.08026787
INN15299,0.36454815
INN08472,0.077559195
INN15674,0.24778347
INN32826,0.43136862
INN18336,0.058512103
INN08890,0.67768794
INN27585,0.7892412
INN15047,0.013407745
INN00574,0.25503746
INN33862,0.20090514
INN22645,0.49485087
INN29910,0.04202635
INN07782,0.4389789
INN04901,0.02728593
INN26265,0.20356707
INN30140,0.20787925
INN09732,0.6403529
INN03283,0.39726537
INN14980,0.45882687
INN02857,0.16684714
INN17278,0.5013594
INN22893,0.08964185
INN24693,0.0575991
INN10406,0.44221845
INN02768,0.76540196
INN29523,0.02146695
INN25061,0.3986692
INN08475,0.93631387
INN13558,0.024945913
INN00626,0.1836905
